Genes	L1_Unhatched	L1_Hatched	L1_3hr	L1_24hr	L2
TMUE_0000002179.1	0.6833144075523349	0.03698925283685892	1.0514047487535862	0.0776773015016506	-1.84938571064443
TMUE_0000002180.1	-1.0454970180312504	0.006127221735724966	1.463521480817093	0.7030883484414265	-1.1272400329629952
TMUE_0000002182.1	0.1053308385461125	0.1053308385461125	1.0081828320308837	0.6591571157166238	-1.8780016248397324
TMUE_0000002183.1	-1.9639635736440733	0.32875826846221484	0.791549035613176	0.26006093176484085	0.583595337803842
TMUE_0000002184.1	-0.21317934261083293	-0.21317934261083293	1.3427535264444719	0.7007314707531783	-1.6171263119759844
TMUE_0000002185.1	-0.7371154763931292	0.3453251549434427	1.1419794025147312	0.7979149494935616	-1.5481040305586062
TMUE_0000002186.1	0.6601789544034674	-0.5532461566989827	1.6195394796000981	-1.1323281769278186	-0.5941441003767637
TMUE_0000002187.1	-0.7140978882685228	0.9903386342243579	1.370190172546446	-0.4513921800645945	-1.195038738437689
TMUE_0000002188.1	-0.6028454541872925	-1.179788395476189	1.2087244731704845	-0.6127607840031684	1.1866701604961643
TMUE_0000002189.1	-0.2139222682092799	1.2945622052575274	-0.9132913838772868	-1.1859995550070244	1.0186510018360637
TMUE_0000002190.1	-0.7886659439293462	1.1451121036576724	0.9925301503773878	0.09093318542614788	-1.4399094955318639
TMUE_0000002191.1	0.781118588724737	1.4564246383020822	-0.5781872163836993	-0.30163947402054536	-1.3577165366225752
TMUE_0000002192.1	0.2521622770723522	0.2521622770723522	0.751059931203669	0.699097538858105	-1.9544820242064787
TMUE_0000002193.1	-0.13834858682419227	-0.7994518447726475	1.487900128152338	0.719079113925441	-1.269178810480942
TMUE_0000002194.1	0.4704564845302809	1.6078395442009754	-0.7799443382551076	-0.03993411595089131	-1.2584175745252575
TMUE_0000002195.1	-0.17084271258334785	-0.47932149824244036	-1.4307320602478955	1.5547461012991144	0.5261501697745634
TMUE_0000002196.1	-0.37945196931239306	-1.3134560650795055	1.5484202497991366	0.6734118131614777	-0.5289240285687147
TMUE_0000002197.1	0.06078142381475379	-1.2807362318265947	1.7869396395693835	-0.31613554624401324	-0.25084928531352935
TMUE_0000002198.1	0.16101292816282944	0.8502701637194049	1.1821466617634424	-0.6233874459435885	-1.5700423077020846
TMUE_0000002199.1	-1.9526426906679832	0.6538315808900753	0.7956925589037784	0.2515592754370648	0.2515592754370648
TMUE_0000002200.1	-0.8719771427699089	-1.3521148004961945	0.08164803189938077	0.8369762823223044	1.3054676290444178
TMUE_0000002201.1	-0.3897302932268783	-0.22226066207513864	0.8263097364634948	1.3233923292255692	-1.537711110387047
TMUE_0000002202.1	-1.4429742932504197	-0.41870095000652996	-0.3771611670847267	1.3362936548989919	0.9025427554426778
TMUE_0000002203.1	0.25197263242634765	1.032841541474214	0.15120144731499013	-1.9045607662013335	0.4685451449857814
TMUE_0000002204.1	0.5362036409476744	0.9289803381104981	-0.32717463057716667	0.6749618263796249	-1.8129711748606314
TMUE_0000002205.1	1.027950359457742	1.0547430606714554	-1.655121181285948	-0.21378611942162723	-0.21378611942162723
TMUE_0000002206.1	-0.9082897479005212	-1.1253725209201526	-0.3307214935678607	1.226993827500136	1.1373899348883993
TMUE_0000002207.1	-0.9700582218394616	-1.448421899261315	0.8500378480391589	0.8493791096404728	0.7190631634211418
TMUE_0000002208.1	1.0050331305576945	0.5498437769926143	0.7826903168225473	-0.7547390305862249	-1.5828281937866413
TMUE_0000002209.1	-1.4512153086656994	0.3704011753071665	1.0839323863428278	0.8877841191986531	-0.8909023721829478
TMUE_0000002210.1	0.36031649149164224	-1.6112780504873625	1.4879424788573312	0.007807345670614074	-0.24478826553222846
TMUE_0000002210.2	-0.1597762995413039	-1.1429276556424948	1.6526282959974503	0.4867719533898999	-0.8366962942035686
TMUE_0000002211.1	-1.0287823047284772	-0.5168076895384669	1.8449584104212156	0.1863474281062283	-0.4857158442605003
TMUE_0000002212.1	-1.1162339382457336	-1.1162339382457336	1.4906887741293073	0.29749864387268765	0.44428045848947206
TMUE_0000002213.1	-0.5338959935231972	0.2606813986946296	1.3131914834244973	0.5712843080259028	-1.6112611966218335
TMUE_0000002213.2	-1.696966669665062	-0.19527234575722305	1.4004432496163561	0.24589788290296455	0.24589788290296455
TMUE_0000002213.3	-1.7607411651783036	-0.240683225528308	1.2483063494990716	0.37655902060376983	0.37655902060376983
TMUE_0000002213.4	-1.981005207887528	0.6048023256468973	0.6875297711899216	0.3443365555253544	0.3443365555253544
TMUE_0000002214.1	-0.12937951214067323	-1.1876373946208951	-0.7104623821208319	0.30216202010778026	1.7253172687746192
TMUE_0000002215.1	-1.1366072181201718	-1.0918198564868367	0.03639721296967054	0.8591275963837891	1.3329022652535485
TMUE_0000002216.1	0.2540626033157528	1.6015289699069764	-0.012077347048139954	-0.3424735302112764	-1.501040695963313
TMUE_0000002217.1	-1.402071958830997	0.6312171643085621	1.434036864805828	0.092314706118821	-0.7554967764022137
TMUE_0000002218.1	0.5076098705634693	-0.8755119415132806	1.6202485686909374	-1.1583479194566968	-0.09399857828443046
TMUE_0000002219.1	-1.2473157719822725	0.051099542297487144	1.4977064033410052	-0.9100275009294031	0.6085373272731838
TMUE_0000002220.1	0.8310636869748996	-0.2060170876297934	1.3420025744093285	-0.46812281539648604	-1.49892635835795
TMUE_0000002221.1	-1.679628557417932	-0.6144131126853725	0.9419475392938566	0.6760470654047238	0.6760470654047238
TMUE_0000002222.1	0.09794502620806235	-1.6312666419779227	-0.43136281680050903	0.6557617705287649	1.3089226620416055
TMUE_0000002224.1	-1.150687128030664	-1.0729680628918443	1.2441199406912808	0.9883052813414058	-0.008770031110175875
TMUE_0000002225.1	0.30755019043276943	1.1976601577180626	0.8129901787492033	-1.4071356992017	-0.9110648276983336
TMUE_0000002226.1	-1.9288332497597338	0.11780614879848751	0.47536492356242405	0.3960264996044445	0.9396356777943852
TMUE_0000002227.1	0.8715869590135807	0.016845514900249877	1.329572326868744	-1.0298911465054952	-1.1881136542770796
TMUE_0000002228.1	0.6606201119610391	1.3624569937581081	-0.9195863050546721	0.23971118780527598	-1.3432019884697468
TMUE_0000002229.1	-1.7607424154213585	-0.25608663926400144	1.2369823524265138	0.38992335112942283	0.38992335112942283
TMUE_0000002231.1	0.7726202295166521	-1.9515968028909356	0.6118645339551906	0.4555177296165339	0.11159430980255848
TMUE_0000002232.1	-0.9170112387000063	0.6636273206862384	0.7404974260584468	0.9916988762983058	-1.4788123843429826
TMUE_0000002233.1	1.8908606430312946	-0.09653812305013214	-0.9497474338199788	-0.7021559883397133	-0.14241909782147005
TMUE_0000002234.1	-1.4350739450654164	-0.022193953975930276	1.5511876512240317	0.467567388184487	-0.561487140367172
TMUE_0000002236.1	-0.46539070857537884	-0.09882749890293449	1.3596461573229859	0.7443574171132243	-1.539785366957897
TMUE_0000002237.1	-1.390757213286904	0.533743327019616	1.5859502827856515	-0.3644681982591819	-0.3644681982591819
TMUE_0000002238.1	1.252121723338738	0.32370019598133604	-1.7374104971229745	0.4653451329478451	-0.3037565551449471
TMUE_0000002239.1	0.14196162158931638	-0.14132801058524122	-0.2916577763233422	-1.4089108811005493	1.6999350464198177
TMUE_0000002240.1	0.47151492985203225	1.5228936446094412	-0.8009000334690413	-1.3399892386634682	0.14648069767103622
TMUE_0000002240.2	-1.0587209519810625	-0.5690692040051075	-0.7785554750637483	1.3672945860203003	1.0390510450296195
TMUE_0000002241.1	-0.5893780485411848	1.2267001842781093	-0.3586351633925765	1.081391493070032	-1.360078465414399
TMUE_0000002242.1	1.1452340645641355	0.12467877024908523	-0.26825885092266355	0.744017572406196	-1.745671556296753
TMUE_0000002243.1	0.6224581932187998	-0.4694765124856234	1.331945579743619	0.128040272701445	-1.6129675331782405
TMUE_0000002244.1	1.397434076427806	0.7428389513476559	-0.3217669576915802	-0.3016544192308895	-1.5168516508529961
TMUE_0000002245.1	-0.83021005803334	-0.5305125744008589	-0.8636107708909975	1.7484270885207573	0.4759063148044334
TMUE_0000002246.1	-1.6714170050817245	-0.06240294200013724	1.176927749249326	-0.29698751193597767	0.8538797097685135
TMUE_0000002247.1	-1.5912671166242431	-0.2804681945714151	1.5125322222688171	0.3155048233706664	0.04369826555617436
TMUE_0000002248.1	-1.7302919301456874	-0.22148275337360698	1.2936672524350061	0.5119574757329077	0.14614995535138042
TMUE_0000002249.1	0.5838689453824782	0.010580933743320716	0.845752877318272	0.48542655159385767	-1.9256293080379288
TMUE_0000002252.1	-1.1747775367114832	-0.0496656384656975	1.5782697880544303	0.552435342603253	-0.9062619554805025
TMUE_0000002253.1	-0.8196676947623396	1.0796465490129663	0.8110826290150884	0.44708485406305826	-1.5181463373287736
TMUE_0000002254.1	0.9086625355096263	1.1605054168594913	0.17780173418259929	-0.755035571881892	-1.4919341146698275
TMUE_0000002255.1	-0.7349888633811156	-0.8193158745901858	1.602892084760736	0.7561131012515625	-0.8047004480409972
TMUE_0000002256.1	-0.5116883314697356	0.2717482742376047	1.1491768769118647	0.7558287462406942	-1.665065565920428
TMUE_0000002257.1	-1.5325938949440627	0.1947311167178426	1.279218699018822	0.727575468320508	-0.6689313891131101
TMUE_0000002258.1	-1.202064546195254	-0.7163917122447123	1.637884153727864	0.5401603372277827	-0.25958823251568147
TMUE_0000002259.1	0.4205764356377986	0.12583081882648306	1.0758039420542553	0.2692053204176517	-1.8914165169361863
TMUE_0000002261.1	-1.8617620707963873	0.701017505000801	0.668002204610953	-0.2408618164472946	0.7336041776319274
TMUE_0000002263.1	1.4002728781761007	0.42668676050286325	0.42668676050286325	-0.8663892951209393	-1.3872571040608894
TMUE_0000002264.1	-0.5015064425237249	0.2900223012759183	1.1863210359315544	0.6919600472385928	-1.6667969419223407
TMUE_0000002265.1	1.5074230038442886	-0.6605220355123359	0.1285295994567087	-1.4361704156372472	0.46073984784858474
TMUE_0000002266.1	-1.1673999231269188	0.7844905504692995	1.3573498093226688	0.10632270704666291	-1.0807631437117131
TMUE_0000002267.1	-1.6770122654841007	-0.6114315920394156	0.5497061335105247	0.8693688620064957	0.8693688620064957
TMUE_0000002268.1	-0.178481878583206	0.9960062558655057	0.8434356465095298	-1.8013914309177432	0.14043140712591168
TMUE_0000002269.1	-0.9989302790818275	-1.173689433733435	1.4619433549099983	0.01271404461024163	0.6979623132950217
TMUE_0000002270.1	-1.9019537175775736	0.9295370333154009	0.5245619261293468	-0.043542996258046786	0.49139775439087224
TMUE_0000002271.1	-1.4409773565692259	0.20854109194178871	1.2099474522454636	0.8526328896782608	-0.830144077296287
TMUE_0000002272.1	-1.1792772302037544	-0.8605223784632304	-0.2557115590579599	1.4382140907753558	0.8572970769495898
TMUE_0000002273.1	-1.1622298292200306	-0.9001316215870757	-0.27332925632138266	1.0326594337245474	1.3030312734039415
TMUE_0000002278.1	-1.3655121206198546	0.5102322388553419	1.0210717883492315	0.8707047586845497	-1.0364966652692689
TMUE_0000002279.1	0.3673292787918058	0.6575373076853748	1.300258171806994	-1.302097331394696	-1.0230274268894772
TMUE_0000002280.1	0.2737154403625884	-1.8835579094780694	0.08573090896108866	1.084919254862045	0.43919230529234904
TMUE_0000002281.1	0.9919911390704191	1.134162273891068	-1.53332681798995	0.022033479753429782	-0.6148600747249608
TMUE_0000002282.1	0.5189497509534277	-0.1447496158194446	0.9105359090227779	0.5936315150388027	-1.8783675591955635
TMUE_0000002283.1	0.3209956372688441	-1.2166681975443636	1.3094157719654949	0.6921609050957344	-1.1059041167857093
TMUE_0000002284.1	-1.8467317125983749	0.4400361604171229	1.169542364326297	0.1185765939274776	0.1185765939274776
TMUE_0000002285.1	-0.415027945675152	-0.415027945675152	0.8336678198049132	1.4054067154742163	-1.4090186439288248
TMUE_0000002287.1	-1.9734095043493647	0.5792025573741797	0.7502079539456027	0.32199949651479126	0.32199949651479126
TMUE_0000002288.1	0.5413683703258871	1.5767892441295461	-0.04362172268342198	-0.8543697099827448	-1.220166181789267
TMUE_0000002289.1	-1.7769837485301971	-0.3264163631917241	1.1182801115840526	0.4925600000689342	0.4925600000689342
TMUE_0000002290.1	-1.660230172180075	0.05570885017852476	1.2557592249487621	0.7233726551017863	-0.3746105580489981
TMUE_0000002291.1	0.2515249721751308	1.0779588886858502	0.8271177720703627	-0.45977405381923875	-1.696827579112106
TMUE_0000002293.1	-0.6498101521517073	0.8260559736506946	0.9471525133269408	0.5262503952300387	-1.6496487300559668
TMUE_0000002294.1	-0.9974322696804938	-0.2553607734473684	-0.94690560968551	0.5413010171549211	1.658397635658451
TMUE_0000002295.1	0.9601527412742671	0.2699843658122944	1.0347327936590816	-0.702478343425602	-1.5623915573200393
TMUE_0000002296.1	-0.5402467626370486	0.6166614360612634	-1.2235872657114504	1.615865969186395	-0.46869337689915996
TMUE_0000002297.1	-0.8627263614469347	1.7603871389569543	-0.8130199679024763	-0.5383833265817584	0.4537425169742175
TMUE_0000002297.2	-1.5957957550127269	-0.23542359105299412	1.2979778864534046	0.8009856894602738	-0.26774422984795765
TMUE_0000002298.1	0.01163019890234032	0.01163019890234032	1.1448309373993044	0.6421013297093212	-1.8101926649133062
TMUE_0000002299.1	-0.914845270548654	-0.914845270548654	0.30026844700578054	-0.2517507453238758	1.7811728394154034
TMUE_0000002300.1	-0.1910508366239262	-0.5318603882861105	-1.4915933792268694	1.150599593634552	1.0639050105023555
TMUE_0000002301.1	-0.5656918447082485	0.7607215361524946	0.8003219241457923	0.719989556676495	-1.7153411722665344
TMUE_0000002302.1	-1.0229258757666981	-0.3324852913281548	1.87438489426985	0.05283555565375251	-0.5718092828287493
TMUE_0000002303.1	-1.2381401906629959	-1.1612594548454636	0.5257715475504806	1.145150917841142	0.7284771801168376
TMUE_0000002304.1	-1.574676952130785	-0.7089323930417849	1.1319495399265387	0.38433911423544964	0.7673206910105819
TMUE_0000002305.1	1.0381681654055492	1.0478182983916042	-1.652027830594085	-0.2385161823329715	-0.19544245087008708
TMUE_0000002306.1	-0.523355757564257	0.13168314788368454	1.2240822348984637	0.7804421883307793	-1.61285181354867
TMUE_0000002307.1	0.13733528997806957	-1.8143529094238156	0.8220512423233839	-0.14173141955323124	0.996697796675593
TMUE_0000002308.1	-0.13374441909015242	-0.49900380303932296	1.9620396874307064	-0.6646457326506153	-0.6646457326506153
TMUE_0000002309.1	-0.0343763154178031	1.843662241332	-1.1009708268674208	-0.6156302129540105	-0.09268488609276722
TMUE_0000002311.1	1.301201664536658	-0.4596908572556589	1.0510522318973627	-0.6300930305876506	-1.2624700085907115
TMUE_0000002312.1	0.5949590573453052	-1.5038322857111637	1.0158160339854587	-0.8741149246256614	0.7671721190060622
TMUE_0000002313.1	-1.990258934483015	0.3233362970534718	0.48209881411342065	0.5924119116580611	0.5924119116580611
TMUE_0000002314.1	0.4666737053609441	0.6530257251776955	0.8329217407836165	-0.039387507344968986	-1.9132336639772916
TMUE_0000002315.1	0.07811044435139264	-0.03609700633231541	-1.7236007026169915	0.2894640945783941	1.3921231700195198
TMUE_0000002316.1	0.12153982226006062	-0.3952322599557901	1.6747509770845401	0.02153242491778656	-1.422590964306596
TMUE_0000002318.1	-1.8020447330544744	0.14118031686358515	0.15433887602650206	1.2890205548898452	0.21750498527454157
TMUE_0000002319.1	0.6763466499720392	1.4860970766858683	-1.2591247884843886	-0.8643838945391392	-0.038935043634379156
TMUE_0000002320.1	-0.773512412242384	-1.2001584206068523	0.2044313714445109	0.06169750107585951	1.7075419603288655
TMUE_0000002321.1	-0.3522366011693781	-1.4950952926070873	0.2088502242168457	0.027189720291637902	1.6112919492679803
TMUE_0000002322.1	-0.34811867518490536	-1.4905072059335287	0.18863244523480782	0.031151554064455873	1.618841881819172
TMUE_0000002323.1	-0.2870939277794783	-0.9937758316616975	1.5588616353280835	0.7157839557747907	-0.9937758316616975
TMUE_0000002326.1	-1.7051526311815937	-0.18010607258010775	1.2047156913608432	0.774498989277793	-0.09395597687693458
TMUE_0000002327.1	-0.2778485956031138	-0.13269079508028744	-0.2972085769977589	-1.1571532792660297	1.8649012469471888
TMUE_0000002328.1	0.7583614716634046	0.7583614716634046	-0.19077473217438704	0.548287928177772	-1.8742361393301932
TMUE_0000002329.1	-1.0895325092927022	-1.1309279886774888	1.500480885526815	0.46790779967469104	0.25207181276868545
TMUE_0000002333.1	-0.7755552427585465	-1.41649209439567	0.08498608297400399	0.7663129281130999	1.3407483260671114
TMUE_0000002334.1	-1.3232483093608445	0.39012140219722846	-0.9489810146989297	1.4020795146121112	0.48002840725043655
TMUE_0000002335.1	-0.9906594765812382	-0.18486497782075484	0.9926718547676037	1.3125536055455609	-1.1297010059111718
TMUE_0000002336.1	-1.922920254001531	0.12361507648049262	0.972086030791018	0.41360957336501053	0.41360957336501053
TMUE_0000002337.1	-0.6353056407873718	-0.0839121125939836	1.1498213957995977	1.0445685113000016	-1.4751721537182447
TMUE_0000002338.1	-0.5809552708409056	-0.0968360854809387	1.7389557293671243	0.19952458779939725	-1.2606889608446772
TMUE_0000002340.1	1.0735074071612223	0.10772433346447279	-1.7083847078579228	0.8874570327903789	-0.36030406555813477
TMUE_0000002341.1	-1.4059430078241943	0.17527335469398733	0.02629490827762937	1.6667654166916868	-0.4623906718391187
TMUE_0000002342.1	-1.781629134987009	0.09559220972155781	1.2834908972779724	-0.008833172357744166	0.4113792003452225
TMUE_0000002343.1	-0.12304782703668185	0.04876571464073773	1.443335324068597	0.3059558350573311	-1.675009046729987
TMUE_0000002344.1	0.28240131531559104	0.002837099519424792	0.23777302567929964	-1.7988630230302036	1.2758515825158856
TMUE_0000002345.1	-0.12513103691976302	-0.8798891678788917	-0.8573558538076057	1.8641553181069	-0.0017792595006329993
TMUE_0000002347.1	-0.6034017485074266	-0.5702491864565441	1.949578394078923	-0.06482709461787027	-0.7111003644970824
TMUE_0000002348.1	-0.8443190766074415	-0.04252447070461621	1.4868348262789062	0.6733091427441386	-1.2733004217109871
TMUE_0000002350.1	-1.4581262482185138	0.7025521079403506	1.192548459962409	0.4382636576276014	-0.8752379773118476
TMUE_0000002351.1	1.1161829715308738	-1.5913785474230497	0.6803979175962418	0.5047103497354237	-0.7099126914394874
TMUE_0000002353.1	0.3868495688054982	-0.5224118473640234	-1.4389436665242161	1.5832868637382547	-0.008780918655538882
TMUE_0000002354.1	-1.0876256771332435	-1.0876256771332435	-0.11432127762890727	1.144786315947697	1.144786315947697
TMUE_0000002355.1	-0.33857066606173647	0.41671679473664786	-0.5108509088605464	-1.259644163525371	1.6923489437110038
TMUE_0000002357.1	-0.7004339154599211	0.8494008002775268	0.93442361889026	0.5371688775106545	-1.6205593812185206
TMUE_0000002358.1	-1.1936677260625201	-1.1936677260625201	1.2044548291057915	0.5914403115096245	0.5914403115096245
TMUE_0000002360.1	-0.2293774803647763	-1.7267582603621474	1.330377942923175	0.31287889890187526	0.31287889890187526
TMUE_0000002362.1	1.1739416829281735	0.19186795004461102	0.4823052031362856	-0.017231888491685343	-1.830882947617385
TMUE_0000002364.1	-0.15976972601365735	-1.4569459867954362	-0.6002238290078925	0.9778885408916027	1.2390510009253817
TMUE_0000002365.1	-0.39929519990818946	-1.2672686966833626	0.7174688499678289	1.5397801597110032	-0.5906851130872761
TMUE_0000002366.1	-1.2709887293320448	1.557222795055595	0.5364606475198085	-0.819661876650968	-0.0030328365923910144
TMUE_0000002367.1	0.3141202703058069	-0.709498578606151	1.8195890286052252	-0.9029559585307018	-0.521254761774175
TMUE_0000002368.1	-1.3835296954087168	0.13448632217562492	1.138375075320849	-0.8842767978928375	0.9949450958050796
TMUE_0000002369.1	-1.372207429939411	-0.476558617358016	-0.05109720495331629	0.21420493078923494	1.6856583214615088
TMUE_0000002370.1	-1.0785195722494052	-1.2146861062502912	1.1294006033765764	1.033879498373129	0.12992557674999156
TMUE_0000002371.1	-0.4946301322174423	1.9752124567643137	-0.38189568741901125	-0.32078664771976323	-0.7778999894080968
TMUE_0000002372.1	0.19804922527257887	1.1311305441544968	0.47946940327034976	0.048519412642649105	-1.857168585340079
TMUE_0000002373.1	-0.8542456852585205	-1.0724670693533997	1.7613681989300856	0.03799929315942759	0.12734526252240688
TMUE_0000002374.1	-0.5210384370348458	0.02258723620972564	-0.3210148166401834	1.8741776089992406	-1.0547115915339371
TMUE_0000002375.1	-1.3069335154181225	0.2793324295150042	0.7792817907073071	1.2590135665202515	-1.0106942713244405
TMUE_0000002378.1	-1.2654671245500104	-1.1033063986346439	0.416896131314981	0.7494515145496653	1.2024258773200098
TMUE_0000002380.1	-1.9429123269850845	0.04329629477791626	0.669297082865767	0.711118259628142	0.5192006897132593
TMUE_0000002381.1	-1.2060339074657527	0.48610502641005987	0.9629813942607227	0.9629813942607229	-1.2060339074657527
TMUE_0000002383.1	-0.1643994219602907	-1.6197997879316999	1.5129330755613217	0.02732256875740187	0.24394356557326755
TMUE_0000002384.1	-1.892590427802675	-0.0586161626040908	0.806177978646792	0.8061779786467922	0.33885063311318153
TMUE_0000002385.1	-1.3515323395499563	-0.41044668182246724	1.657514284916663	0.4072561781669924	-0.30279144171123173
TMUE_0000002386.1	-1.2208034585538095	-1.2107794817990891	0.6287613502700837	0.7936418672153307	1.0091797228674828
TMUE_0000002387.1	1.3309745437029539	0.1091287078342361	0.2836308951179296	-1.7703057064512615	0.04657155979614038
TMUE_0000002388.1	-1.1647226540110012	0.8599525761877862	-0.9154896199058085	-0.20266305121379588	1.4229227489428204
TMUE_0000002389.1	-1.86597211028841	-0.21619804306096244	0.5617381443759157	0.7602160044867283	0.7602160044867283
TMUE_0000002390.1	-1.7450452783867352	-0.08746338974260429	1.0166489477823546	0.946807632569792	-0.1309479122228073
TMUE_0000002391.1	1.6570736123989402	-0.9374350001293884	-1.129541799755611	0.2928369584881843	0.11706622899788112
TMUE_0000002392.1	-1.853569601818873	-0.17567531041903003	0.4119565918502966	0.6414632292803034	0.9758250911073028
TMUE_0000002393.1	-0.9600353086714534	-1.2136269365960934	1.4463033659579008	0.010746748596003337	0.7166121307136452
TMUE_0000002394.1	-1.9666643161931892	0.3092958705476995	0.2685029321349465	0.6944327567552717	0.6944327567552717
TMUE_0000002395.1	-0.5306728839697747	-0.7990775580648137	0.5434497187761668	1.7113668339660049	-0.9250661107075833
TMUE_0000002397.1	0.043731353195771656	0.043731353195771656	1.054606514366212	0.7001497163122924	-1.842218937070048
TMUE_0000002399.1	-1.0673180817330774	-0.344520585534068	-0.7244434490409077	0.3842299793353705	1.752052136972682
TMUE_0000002400.1	-0.8976439016373248	0.3220059811954571	0.8437328712483733	1.1587643756753712	-1.426859326481877
TMUE_0000002401.1	-1.8723375051211815	-0.19121637080618886	0.5279130396531923	0.7678204181370889	0.7678204181370889
TMUE_0000002402.1	-1.6590389683596405	0.7516221590962477	1.1957372432633973	0.18087973451484698	-0.4692001685148509
TMUE_0000002403.1	-0.9729592155051073	-0.9729592155051073	1.7574644056559456	0.10567543928628692	0.0827785860679823
TMUE_0000002406.1	-0.8514081266326626	0.36505813816588933	0.9087239966373859	1.0590211588173408	-1.4813951669879535
TMUE_0000002407.1	-0.18632610298483387	0.07576193434128137	1.3137494885555436	0.5186255190041507	-1.7218108389161324
TMUE_0000002408.1	-1.181564782496956	-1.181564782496956	0.30719007910033497	1.0279697429467884	1.0279697429467884
TMUE_0000002410.1	-1.3953061267509332	0.8389904673028625	0.9186185946613583	0.6672953420215563	-1.0295982772348442
TMUE_0000002411.1	-1.6895144180113315	1.2065200715777038	-0.25367454090859587	0.7891426248640174	-0.05247373752179354
TMUE_0000002412.1	0.7372294653105559	-1.2784388504411148	-1.0289962053870378	1.3001177621352142	0.2700878283823824
TMUE_0000002413.1	-0.45349040290475223	0.20519199213117897	0.8143754692646473	1.118534458119651	-1.6846115166107252
TMUE_0000002414.1	-0.24015247948312798	-0.24015247948312798	0.9036622475514773	1.1987171190744148	-1.6220744076596363
TMUE_0000002415.1	-1.820051604134904	-0.3327867574736908	0.5721003701727552	0.7903689957179199	0.7903689957179199
TMUE_0000002416.1	-1.6739414456737411	-0.5861598432159786	0.43540406981945284	0.9123486095351332	0.9123486095351332
TMUE_0000002417.1	-1.24830319650521	0.7042596326824978	0.7180920141524431	1.0118285691274789	-1.18587701945721
TMUE_0000002418.1	-1.1327306721045132	-1.2643362786357126	0.45168219500480156	1.0778048647353833	0.8675798910000398
TMUE_0000002419.1	-1.8310075433439985	0.21416125823502855	1.149445371423851	0.5261811081205616	-0.058780194435442204
TMUE_0000002420.1	-1.1982078273202406	-1.1982078273202406	0.4208046228332789	0.9878055159036013	0.9878055159036013
TMUE_0000002421.1	-0.8332668499125087	0.2956673552053183	1.6606843699685616	-1.205636676358403	0.08255180109702719
TMUE_0000002422.1	-0.778450980383524	0.18779762649813148	1.1525492129976405	0.9174912545488457	-1.479387113661094
TMUE_0000002423.1	-0.381171137523233	1.9742671590816636	-0.8030525585205721	-0.39502173151892933	-0.39502173151892933
TMUE_0000002424.1	-0.9445387104090864	0.7332852528115261	0.942348864829963	0.7332852528115261	-1.4643806600439289
TMUE_0000002425.1	-0.44721629192276674	-1.4563934153597127	0.47686719611754247	1.560046042209571	-0.13330353104463524
TMUE_0000002426.1	-0.693392371674959	1.7792252172986054	0.2817634101520592	-1.0955105677808712	-0.2720856879948349
TMUE_0000002427.1	-0.016577245339319986	1.3873560235304248	0.7043951323033549	-0.5762722161050056	-1.4989016943894529
TMUE_0000002428.1	-0.8626536895474289	-0.5512918678122815	0.9251238309916245	1.464365461855833	-0.9755437354877469
TMUE_0000002429.1	1.2016732014607314	0.5067476887424962	0.6752702522803113	-1.2250619215326815	-1.1586292209508586
TMUE_0000002430.1	-1.138882795597759	0.36585907676585755	0.8865992259232474	1.1214705433753032	-1.2350460504666492
TMUE_0000002432.1	-1.2128998302631593	-1.2128998302631593	0.555292862999501	0.9352533987634092	0.9352533987634092
TMUE_0000002433.1	0.49697510923339727	1.3094406532563763	-0.9461245119609536	0.5114431401741959	-1.3717343907030157
TMUE_0000002434.1	-1.8379286143785951	-0.28430645981314095	0.5512431306540478	0.7448055986232236	0.8261863449144645
TMUE_0000002435.1	-1.8204631345171869	0.8558725560509257	0.5697004917567414	0.7222632990700663	-0.3273732123605467
TMUE_0000002437.1	-0.9103197295435738	0.43780803379606287	1.2933728777430893	0.5820214669406056	-1.402882648936184
TMUE_0000002438.1	-1.0066159461794646	-0.7748301811586819	0.823732698805887	1.539332895654774	-0.5816194671225192
TMUE_0000002440.1	-1.1721095272758286	-0.9165343039567561	0.9052072869342116	1.3874766733710975	-0.2040401290727241
TMUE_0000002441.1	-1.1599158807262187	0.21825492962240178	1.213948605500861	0.8876282263291744	-1.1599158807262187
TMUE_0000002442.1	-0.5093703893273246	0.1651185324603818	0.7628216380150782	1.2126469809383218	-1.631216762086457
TMUE_0000002443.1	-1.4054190764724943	0.4339541084299654	0.9012034074695139	1.0405772299252278	-0.9703156693522127
TMUE_0000002444.1	0.3245348793031381	-1.1519084902111265	0.07109401002146658	1.6581300673351123	-0.9018504664485923
TMUE_0000002445.1	-1.8829180462287505	0.19940405895695373	1.1072774930054834	0.18141783176629467	0.3948186625000182
TMUE_0000002446.1	-1.474885183165677	1.2748219812533106	0.8114482216648112	0.11513915181280639	-0.7265241715652504
TMUE_0000002447.1	-1.9756210361012547	0.251380821859958	0.7435222602253342	0.4903589770079812	0.4903589770079812
TMUE_0000002448.1	1.0053764497507518	-1.6992508335886858	-0.4708585382993205	0.8999791542896034	0.2647537678476513
TMUE_0000002449.1	-0.958345263178714	-1.1547863050940737	0.07226444360028142	1.5949992618070474	0.44586786286546104
TMUE_0000002450.1	1.470856708460053	-1.3536807758716636	0.3864506161645873	-0.8551228844338554	0.3514963356808788
TMUE_0000002451.1	0.4232662947668233	1.1150046000283078	0.05680899188047258	0.2753634077691553	-1.8704432944447582
